68.125,35.625,-9999
68.375,35.625,-9999
68.625,35.625,-9999
68.875,35.625,-9999
69.125,35.625,-9999
69.375,35.625,-9999
69.625,35.625,-9999
69.875,35.625,-9999
70.125,35.625,-9999
70.375,35.625,-9999
70.625,35.625,-9999
70.875,35.625,-9999
71.125,35.625,-9999
71.375,35.625,-9999
71.625,35.625,-9999
71.875,35.625,-9999
72.125,35.625,-9999
72.375,35.625,-9999
72.625,35.625,-9999
72.875,35.625,-9999
73.125,35.625,-9999
73.375,35.625,-9999
73.625,35.625,-9999
73.875,35.625,-9999
74.125,35.625,-9999
74.375,35.625,-9999
74.625,35.625,-9999
74.875,35.625,-9999
75.125,35.625,-9999
75.375,35.625,-9999
75.625,35.625,-9999
75.875,35.625,-9999
76.125,35.625,-9999
76.375,35.625,-9999
76.625,35.625,-9999
76.875,35.625,-9999
77.125,35.625,-9999
77.375,35.625,-9999
77.625,35.625,-9999
77.875,35.625,8.34893e-06
78.125,35.625,-9999
78.375,35.625,-9999
78.625,35.625,-9999
78.875,35.625,-9999
79.125,35.625,-9999
79.375,35.625,-9999
79.625,35.625,-9999
79.875,35.625,-9999
80.125,35.625,-9999
80.375,35.625,-9999
80.625,35.625,-9999
80.875,35.625,-9999
81.125,35.625,-9999
81.375,35.625,-9999
81.625,35.625,-9999
81.875,35.625,-9999
82.125,35.625,-9999
82.375,35.625,-9999
82.625,35.625,-9999
82.875,35.625,-9999
83.125,35.625,-9999
83.375,35.625,-9999
83.625,35.625,-9999
83.875,35.625,-9999
84.125,35.625,-9999
84.375,35.625,-9999
84.625,35.625,-9999
84.875,35.625,-9999
85.125,35.625,-9999
85.375,35.625,-9999
85.625,35.625,-9999
85.875,35.625,-9999
86.125,35.625,-9999
86.375,35.625,-9999
86.625,35.625,-9999
86.875,35.625,-9999
87.125,35.625,-9999
87.375,35.625,-9999
87.625,35.625,-9999
87.875,35.625,-9999
88.125,35.625,-9999
88.375,35.625,-9999
88.625,35.625,-9999
88.875,35.625,-9999
89.125,35.625,-9999
89.375,35.625,-9999
89.625,35.625,-9999
89.875,35.625,-9999
90.125,35.625,-9999
90.375,35.625,-9999
90.625,35.625,-9999
90.875,35.625,-9999
91.125,35.625,-9999
91.375,35.625,-9999
91.625,35.625,-9999
91.875,35.625,-9999
92.125,35.625,-9999
92.375,35.625,-9999
92.625,35.625,-9999
92.875,35.625,-9999
93.125,35.625,-9999
93.375,35.625,-9999
93.625,35.625,-9999
93.875,35.625,-9999
94.125,35.625,-9999
94.375,35.625,-9999
94.625,35.625,-9999
94.875,35.625,-9999
95.125,35.625,-9999
95.375,35.625,-9999
95.625,35.625,-9999
95.875,35.625,-9999
96.125,35.625,-9999
96.375,35.625,-9999
96.625,35.625,-9999
96.875,35.625,-9999
