lon,lat,1999_0,2000_0,2001_0,2002_0,2003_0,2004_0,2005_0,2006_0,2007_0,2008_0,2009_0,2010_0,2011_0,2012_0,2013_0,2014_0,2015_0,2016_0,2017_0
83.341,24.106,0.411430568,0.312763542,0.48342663,0.386611909,0.426822066,0.302424371,0.313559324,0.376042038,0.344155997,0.388521522,0.326098233,0.29274413,0.299086452,0.145490095,0.38614428,0.141405374,0.296799928,0.26056993,0.305755854
83.35,24.097,0.267360389,0.316477329,0.498220563,0.376680076,0.418687731,0.302843422,0.331873327,0.380782872,0.377979696,0.390953183,0.375506967,0.28991434,0.281197727,0.156861782,0.385029674,0.153617218,0.320191145,0.251218557,0.31681174
83.35,24.106,0.459069222,0.358920246,0.531264126,0.41787672,0.438457102,0.325302035,0.338374257,0.403968036,0.431535155,0.3880229,0.370597154,0.307131976,0.314137787,0.149211496,0.403979778,0.13580212,0.339380711,0.287279934,0.320556998
83.359,24.106,0.228759736,0.337241799,0.592308223,0.450385809,0.441913366,0.339112431,0.406719834,0.417593241,0.420472234,0.470410019,0.39935115,0.402551115,0.331653923,0.161837682,0.45157221,0.135707602,0.382440537,0.299980432,0.371272683
83.359,24.115,0.419618934,0.382024527,0.596514761,0.442490458,0.483281046,0.312823296,0.395074219,0.447345376,0.420303702,0.448462725,0.397786647,0.320129722,0.354218394,0.157691523,0.407862544,0.142310396,0.376880556,0.282027066,0.332737744
83.359,24.124,0.596299887,0.382024527,0.543076396,0.442490458,0.458411664,0.31150806,0.352589667,0.404319346,0.449861526,0.432516634,0.38308838,0.298109144,0.312584609,0.152607948,0.358163238,0.138988018,0.332065523,0.270052612,0.305413634
83.359,24.133,0.589547157,0.358920246,0.554969907,0.450385809,0.441753864,0.319590181,0.387194097,0.4143731,0.455509692,0.460655421,0.394311756,0.299612522,0.30484432,0.156823054,0.384414792,0.149125516,0.332959145,0.27082485,0.290366203
83.368,24.106,0.273675829,0.378578633,0.616302788,0.448669165,0.413997799,0.395066828,0.464361608,0.468206853,0.425108492,0.485200852,0.461569726,0.406506151,0.334880143,0.181083143,0.464235365,0.150484592,0.427975357,0.2864151,0.389385074
83.368,24.115,0.53746587,0.436503321,0.539954901,0.504791141,0.525336623,0.330687135,0.395590544,0.48864308,0.502045631,0.469539404,0.393420398,0.34890455,0.368496001,0.148724705,0.421269655,0.158348039,0.394351244,0.319806814,0.343177706
83.368,24.124,0.556268811,0.343885779,0.470494449,0.386792958,0.433258295,0.275853068,0.307290405,0.386752188,0.416555971,0.379931957,0.325564027,0.271057934,0.304679543,0.13957794,0.35475716,0.131501541,0.300064057,0.252623141,0.299221665
83.368,24.133,0.522607923,0.308092862,0.467285067,0.367091,0.38578108,0.265917808,0.275683075,0.394770026,0.369418114,0.370628595,0.336735487,0.289087236,0.302847207,0.146944478,0.370034754,0.149788171,0.275781006,0.235347375,0.263663292
83.368,24.142,0.596007586,0.323506415,0.573499739,0.437943399,0.396662056,0.297316194,0.32686612,0.444769144,0.407426327,0.418080837,0.31496641,0.275008678,0.302143186,0.17101559,0.348365158,0.150530741,0.303274363,0.238405272,0.241456687
83.368,24.151,0.55018574,0.334755152,0.503816724,0.3668167,0.39492783,0.25853008,0.27666384,0.379685611,0.395836204,0.372400254,0.277729392,0.231994689,0.239158586,0.152602226,0.297924757,0.160081059,0.2611866,0.20751974,0.223982215
83.368,24.16,0.560305774,0.289274096,0.520230174,0.376829952,0.408658385,0.274866372,0.280657619,0.327494085,0.352023274,0.375335395,0.317518026,0.264581323,0.269024819,0.124755166,0.337444037,0.166107967,0.238378003,0.24932225,0.23267974
83.377,24.106,0.397024006,0.368678838,0.601924598,0.496123374,0.415743262,0.355520636,0.430515647,0.467814952,0.445008904,0.477316469,0.440349549,0.375345677,0.333735526,0.177870601,0.422137946,0.133137941,0.403342098,0.279000759,0.366892874
83.377,24.115,0.486468881,0.434859008,0.543076396,0.477844507,0.475260347,0.32274884,0.365863681,0.485970885,0.498707324,0.438411474,0.370673865,0.340103537,0.368177086,0.170177266,0.38579905,0.136698037,0.356823623,0.307416052,0.329151928
83.377,24.124,0.546654046,0.349299848,0.480690926,0.386982739,0.427415729,0.281765133,0.304087609,0.379404396,0.424427271,0.379358023,0.31574294,0.301991045,0.311441422,0.144611254,0.346744448,0.140752852,0.299755782,0.267996848,0.296174347
83.377,24.133,0.526213884,0.303171039,0.495742202,0.357042849,0.387852013,0.267213851,0.294413835,0.331570357,0.327404976,0.389810622,0.318328977,0.273246735,0.281183273,0.149433032,0.367957532,0.147419214,0.280288219,0.23528333,0.261405915
83.377,24.142,0.54109025,0.280990928,0.489658713,0.358005941,0.358037233,0.276557654,0.286654919,0.36837852,0.333145261,0.394747376,0.286137134,0.267491639,0.287072003,0.173513174,0.350685209,0.147128105,0.304669768,0.248774245,0.238568753
83.377,24.151,0.439317375,0.250098884,0.377385408,0.331733465,0.310082078,0.26641807,0.234271884,0.358146042,0.307002902,0.338545471,0.333013982,0.247681931,0.23251313,0.137674794,0.288694859,0.154112011,0.258643538,0.218553007,0.222845346
83.377,24.16,0.434369147,0.266683936,0.37063235,0.31707269,0.351691902,0.246825233,0.23440972,0.343481779,0.311751693,0.30192101,0.299584717,0.250375241,0.268228203,0.108383968,0.319379896,0.15500772,0.227505833,0.227302447,0.232667223
83.377,24.169,0.469192564,0.286169291,0.427596807,0.324205697,0.407780439,0.260961682,0.268781275,0.358153045,0.388781309,0.328605741,0.314491242,0.274586558,0.304671228,0.110047214,0.343790084,0.166004583,0.281865567,0.238028362,0.262138069
83.377,24.178,0.529765725,0.316861123,0.472188115,0.358005941,0.392745674,0.278661042,0.281981111,0.390777647,0.356319457,0.364026755,0.320142865,0.297743469,0.275265634,0.097930826,0.351584077,0.177352563,0.271909803,0.22776863,0.225305811
83.386,24.106,0.317443162,0.368678838,0.592308223,0.475308686,0.412618339,0.370746732,0.401494861,0.463867724,0.415966094,0.450362444,0.354011595,0.318432868,0.302081853,0.174775198,0.423146456,0.123399138,0.373412818,0.287931144,0.356856912
83.386,24.115,0.465265602,0.392277837,0.528095603,0.431078672,0.465443134,0.323087603,0.340569228,0.409363985,0.425468475,0.424159646,0.321945012,0.291695386,0.32340616,0.152263045,0.402325362,0.141155198,0.350185424,0.286674827,0.319450229
83.386,24.124,0.486945212,0.332350433,0.446035415,0.396183133,0.432910949,0.282231092,0.293910682,0.366225839,0.371762067,0.35332948,0.322922081,0.286685556,0.302918106,0.141455993,0.368614674,0.144173056,0.291765064,0.263469577,0.28924486
83.386,24.133,0.544042349,0.328064948,0.511978865,0.397440732,0.412006021,0.27069965,0.312250972,0.396826625,0.369681239,0.394017369,0.30422768,0.263085306,0.280159622,0.169320181,0.35504052,0.143880531,0.271970659,0.239432067,0.276186466
83.386,24.142,0.562161565,0.336416483,0.462871641,0.386611909,0.368091315,0.250010312,0.274841487,0.418954939,0.379963696,0.382887721,0.280459464,0.258915275,0.293070376,0.168318167,0.358158588,0.14820902,0.305869877,0.256842375,0.258070499
83.386,24.151,0.47341004,0.24623467,0.377334744,0.307520151,0.296181202,0.248740628,0.238661408,0.314009875,0.283543497,0.321338296,0.302717596,0.267089546,0.280524015,0.131795824,0.288266718,0.147441536,0.257983446,0.213172689,0.241223782
83.386,24.16,0.411040694,0.247095183,0.399479657,0.314494729,0.331673443,0.247470856,0.230056569,0.291831762,0.300505489,0.306999803,0.301815212,0.269733101,0.270347536,0.127592415,0.301112354,0.163856044,0.223820075,0.213514805,0.247009352
83.386,24.169,0.473062336,0.26243642,0.429286659,0.311692506,0.35795331,0.268621892,0.280578524,0.31076479,0.298259288,0.32538572,0.323828846,0.284840643,0.261970371,0.104927048,0.331475288,0.162935719,0.241208717,0.233593017,0.263682574
83.386,24.178,0.447430521,0.268478483,0.422376692,0.340523511,0.394786954,0.274670333,0.252737463,0.321656734,0.329108834,0.31159991,0.319251418,0.299598247,0.265656412,0.090849206,0.34458521,0.174416006,0.245281309,0.203960732,0.252896786
83.386,24.187,0.471524209,0.308092862,0.47704047,0.347407788,0.413738698,0.286820978,0.280615777,0.345287412,0.37150377,0.362354338,0.316833466,0.267831445,0.256846577,0.10204789,0.349901915,0.179673806,0.253570378,0.22195521,0.228479043
83.386,24.196,0.459169418,0.255727738,0.437030047,0.367353141,0.34106952,0.252924919,0.281088978,0.334180653,0.325039446,0.365397751,0.297658205,0.24794288,0.269260317,0.085403934,0.306724787,0.166720957,0.241185889,0.186036572,0.157310843
83.386,24.205,0.348592341,0.260268599,0.399130076,0.307520151,0.331417501,0.241070196,0.248293579,0.277137041,0.315186262,0.305278391,0.294269383,0.244799808,0.236855403,0.087769687,0.27364552,0.17043373,0.257377237,0.129958302,0.122480415
83.386,24.214,0.309355557,0.235399663,0.391367406,0.315810025,0.313918322,0.23551245,0.240731657,0.239033416,0.274461359,0.332636416,0.270101428,0.2268181,0.217451617,0.08731252,0.261884362,0.17500037,0.246179089,0.104949877,0.101269931
83.386,24.232,0.165692747,0.202440828,0.369921058,0.254705787,0.2904028,0.221959263,0.258013904,0.225758299,0.243299186,0.284110188,0.233887106,0.240067199,0.228256002,0.087845817,0.237786949,0.177609935,0.250835776,0.090080589,0.082992576
83.386,24.313,0.281852245,0.372154146,0.475770652,0.367353141,0.377067059,0.249879286,0.209685192,0.297235876,0.375818789,0.309955806,0.281754136,0.285185874,0.294101417,0.112874888,0.341630757,0.159217134,0.282288402,0.261776358,0.276148915
83.395,24.097,0.440319121,0.345237523,0.612320483,0.386982739,0.391700357,0.362183809,0.405252248,0.353653908,0.379162103,0.451395303,0.321594715,0.275182754,0.326523721,0.144662067,0.432395875,0.113544174,0.366391838,0.297322512,0.293739855
83.395,24.106,0.453885078,0.436503321,0.610950053,0.508012056,0.488847405,0.39882791,0.422932595,0.470018148,0.466523409,0.517476559,0.33762449,0.320799351,0.311559141,0.172405243,0.437455714,0.14468208,0.444692224,0.313683718,0.359391093
83.395,24.115,0.473109901,0.406700075,0.521981716,0.444165915,0.470356643,0.332850754,0.345043153,0.438616008,0.439617366,0.440483481,0.332588226,0.306299567,0.319415182,0.160338774,0.378455848,0.145920455,0.357378334,0.292799443,0.315433353
83.395,24.124,0.292208344,0.323506415,0.399479657,0.395801008,0.436119646,0.285673171,0.281749189,0.337460101,0.35357663,0.337430358,0.33858633,0.292757779,0.281494558,0.142802536,0.347051978,0.134983778,0.289078891,0.266753614,0.263378322
83.395,24.133,0.428144038,0.289274096,0.437030047,0.37687549,0.387509584,0.278204203,0.291629672,0.351520985,0.321353406,0.333676785,0.330720901,0.284951448,0.278021723,0.153854504,0.348219723,0.125687316,0.265397459,0.246030375,0.248905823
83.395,24.142,0.502741635,0.295945674,0.451491028,0.358005941,0.338316202,0.279432774,0.274408162,0.349237889,0.307982206,0.371579438,0.298841804,0.254305422,0.272395521,0.149554849,0.341850698,0.143711686,0.252562106,0.242799476,0.259197831
83.395,24.151,0.473062336,0.255727738,0.391788751,0.330715686,0.328806877,0.244011119,0.252483577,0.300779402,0.305049241,0.325011194,0.295089573,0.263893694,0.276158959,0.119882606,0.293210685,0.143685132,0.232744887,0.21546258,0.255440444
83.395,24.16,0.499088526,0.258948505,0.467285067,0.329652995,0.330068409,0.25640741,0.254878372,0.316537112,0.299933195,0.321884096,0.326771557,0.271489084,0.256458014,0.14456661,0.305563956,0.162576839,0.220390707,0.217751712,0.242038846
83.395,24.169,0.487800032,0.250811487,0.460771918,0.319306403,0.349116892,0.242460072,0.246916056,0.322330207,0.29486528,0.333459198,0.30948016,0.282236964,0.239436507,0.118209749,0.339988381,0.167848289,0.236660346,0.22251758,0.258196771
83.395,24.178,0.499764651,0.30513224,0.480690926,0.319306403,0.367820859,0.25973931,0.276625514,0.310922593,0.32021898,0.329179525,0.279340208,0.257629246,0.256662577,0.102401689,0.307582319,0.171858445,0.225174189,0.220686257,0.260439485
83.395,24.187,0.556268811,0.31214273,0.568252802,0.387181878,0.397762209,0.284877241,0.310665756,0.341818899,0.370331496,0.380942523,0.316820204,0.266734332,0.261348248,0.110109329,0.33800593,0.178095654,0.265921712,0.245795056,0.24904345
83.395,24.196,0.514740646,0.267837226,0.450254351,0.367091,0.330371976,0.2833713,0.290996969,0.325039357,0.314806283,0.363936722,0.31732434,0.26709035,0.239370197,0.09548717,0.304037035,0.170059681,0.274667144,0.220527783,0.194600031
83.395,24.205,0.416786164,0.259231836,0.420901418,0.308939844,0.336826891,0.246933386,0.268719614,0.287715077,0.289046347,0.330999881,0.289894104,0.243978471,0.236640677,0.101448268,0.28386271,0.167834178,0.251387805,0.181406587,0.140714869
83.395,24.214,0.393744707,0.2430325,0.391367406,0.300906837,0.298755676,0.251322567,0.241045207,0.27365312,0.289513409,0.321927816,0.315437526,0.232034773,0.241811827,0.08966741,0.301958531,0.179007679,0.254088014,0.126640379,0.104990184
83.395,24.223,0.192122385,0.208336204,0.309345752,0.238089323,0.259901375,0.218076348,0.207755849,0.227245212,0.250687808,0.322258025,0.286409885,0.222581849,0.205222562,0.091627918,0.244508862,0.173064038,0.236038789,0.088920496,0.088026918
83.395,24.232,0.130955368,0.208866,0.348306865,0.254705787,0.272230804,0.199844107,0.20341298,0.236002117,0.272546977,0.275946021,0.234741747,0.219323218,0.243400648,0.068908125,0.246850416,0.171701133,0.208610132,0.082946308,0.08847215
83.395,24.241,0.133566305,0.222304702,0.324650764,0.252127796,0.307697654,0.24476397,0.257384598,0.252031654,0.279621899,0.278338492,0.348413169,0.298679292,0.232116103,0.082427837,0.258363396,0.177717894,0.280016333,0.08556208,0.077869512
83.395,24.304,0.495145649,0.360234708,0.528095603,0.406065196,0.40297094,0.28520298,0.346437633,0.37869063,0.378931314,0.413615108,0.366178572,0.309610754,0.328669667,0.13375324,0.376698226,0.161262959,0.323550761,0.28492555,0.330276668
83.395,24.313,0.281852245,0.421502292,0.472188115,0.436568975,0.423089504,0.254880369,0.306948572,0.366728157,0.410777628,0.386412799,0.282808065,0.327721894,0.332964242,0.116245203,0.369696915,0.17270048,0.32194218,0.305619448,0.340086132
83.395,24.448,0.38657096,0.263417423,0.349309117,0.244781092,0.285951108,0.192329019,0.214052692,0.242604837,0.282375097,0.224277243,0.289183021,0.275438309,0.273252219,0.122949496,0.289957196,0.102457076,0.171966583,0.227254108,0.2474906
83.395,24.457,0.372814059,0.275457621,0.315841109,0.336239368,0.340050131,0.231081009,0.269952059,0.309934437,0.295185387,0.230218798,0.35771364,0.277292013,0.287585765,0.139867187,0.314684153,0.108847313,0.236963719,0.203733042,0.241120741
83.404,24.088,0.446564615,0.355105579,0.596514761,0.40805766,0.412963569,0.345112801,0.410296947,0.370319188,0.393067747,0.459878951,0.323584527,0.25515908,0.298762739,0.119983867,0.3914406,0.131342545,0.353442669,0.271928221,0.309109658
83.404,24.097,0.439264327,0.385597914,0.597670138,0.454085678,0.389334202,0.380607039,0.380992234,0.428960174,0.433367044,0.464990526,0.347797126,0.311745465,0.309677452,0.142399818,0.439632893,0.128921986,0.377605498,0.287256926,0.363789499
83.404,24.106,0.53402555,0.454311132,0.567724884,0.516541421,0.50006175,0.393714666,0.430825144,0.496749222,0.509484649,0.500199556,0.350492686,0.331696928,0.381097555,0.149284303,0.416419238,0.14828147,0.452338487,0.328728914,0.383917749
83.404,24.115,0.503461957,0.375282466,0.462249964,0.398386091,0.471280426,0.302613914,0.312938929,0.387280762,0.402228266,0.389520049,0.369858921,0.29174757,0.315883279,0.114713043,0.367522746,0.132189021,0.325404406,0.28052929,0.294618607
83.404,24.124,0.403983533,0.29611817,0.421626329,0.347407788,0.342167675,0.261307627,0.264778763,0.308152139,0.293317318,0.355914861,0.322047889,0.293856442,0.295809358,0.129040211,0.339977175,0.119604163,0.282642454,0.24705711,0.273567498
83.404,24.133,0.47232461,0.290901959,0.528572023,0.376829952,0.388221055,0.276532829,0.33481735,0.335277021,0.314599931,0.36611402,0.322334439,0.305783927,0.280981094,0.144868284,0.342477858,0.126879081,0.275276423,0.247754529,0.281692207
83.404,24.142,0.577878058,0.278159797,0.501682401,0.407361776,0.364750236,0.267498493,0.294483483,0.379465878,0.309847981,0.423442543,0.303130567,0.272948056,0.284496874,0.157773197,0.341436535,0.141478643,0.289833009,0.23038353,0.266918868
83.404,24.151,0.484468907,0.28722775,0.506026566,0.329652995,0.35973075,0.252599061,0.285626262,0.318229347,0.335222632,0.364606738,0.300649822,0.286927313,0.271923035,0.135482505,0.313215077,0.151101068,0.235780165,0.235561818,0.252746701
83.404,24.16,0.5520491,0.284007341,0.478832394,0.376680076,0.349311292,0.257074088,0.282356501,0.360912472,0.320879549,0.359600842,0.318774551,0.252535224,0.270833522,0.137327388,0.322777867,0.148806944,0.22668992,0.245878875,0.236069292
83.404,24.169,0.524206817,0.292583436,0.47704047,0.328542352,0.36200127,0.25219506,0.279782265,0.326508492,0.333975911,0.365060389,0.29682979,0.270881057,0.263890207,0.129069075,0.325424403,0.176586062,0.233551458,0.238060817,0.258805633
83.404,24.178,0.571561754,0.29611817,0.513151646,0.335957974,0.397594631,0.268066198,0.29193902,0.354299843,0.33837536,0.373777628,0.267477602,0.269147813,0.259146512,0.115454495,0.350761324,0.166977346,0.25291723,0.257921547,0.295823842
83.404,24.187,0.557632506,0.294321239,0.568252802,0.356527239,0.413370639,0.279488981,0.310883343,0.334284544,0.332320511,0.370703489,0.255844027,0.233618945,0.259064078,0.095918432,0.347710758,0.171096712,0.286548406,0.258595467,0.285878628
83.404,24.196,0.548996091,0.285590768,0.450254351,0.345897853,0.364412814,0.25766927,0.290580183,0.333743006,0.328647316,0.360963076,0.297613591,0.26387316,0.272032022,0.093136288,0.310990423,0.157546386,0.301811814,0.231025234,0.198616326
83.404,24.205,0.51733309,0.252789766,0.420901418,0.317941308,0.322001547,0.249951541,0.267552376,0.281463981,0.295362353,0.344909251,0.324882179,0.276020259,0.246802613,0.085801259,0.303114146,0.167753935,0.277769178,0.192463696,0.132219106
83.404,24.214,0.370766699,0.196217343,0.398792237,0.267589748,0.258259654,0.215356663,0.244787425,0.245313272,0.263275653,0.326775819,0.345560282,0.278644025,0.215481415,0.078574613,0.258134246,0.172541738,0.252078056,0.134661123,0.096809044
83.404,24.223,0.209035546,0.216688797,0.384524018,0.244781092,0.270510823,0.228342742,0.231737196,0.239291996,0.256374806,0.33697921,0.33274731,0.268103063,0.200486928,0.085218251,0.234790891,0.173600465,0.226540461,0.104111232,0.088797882
83.404,24.232,0.17342943,0.210642979,0.32147941,0.241621017,0.25676319,0.24404268,0.18527168,0.243566185,0.253826618,0.28563419,0.317813754,0.245671377,0.220318854,0.091912098,0.255214036,0.169408768,0.261559784,0.090777285,0.081300847
83.404,24.241,0.170050234,0.257841021,0.317470372,0.349430352,0.298168689,0.2548154,0.22093904,0.279725999,0.286800325,0.293147475,0.345563173,0.28146866,0.251611173,0.087100036,0.240146279,0.175978035,0.274489343,0.092702605,0.088182561
83.404,24.25,0.118735671,0.271788359,0.392476976,0.342824966,0.345632344,0.256843805,0.235660776,0.287448406,0.30044952,0.313397497,0.302722484,0.261538178,0.265035897,0.101726189,0.279624462,0.177881733,0.278426617,0.093036123,0.0885811
83.404,24.295,0.423984498,0.331824273,0.292931914,0.311692506,0.336339146,0.234942257,0.283300817,0.293742895,0.330988795,0.330053687,0.268875301,0.294265181,0.261914045,0.1251674,0.304969221,0.162167475,0.252501696,0.213260174,0.267003477
83.404,24.304,0.465403974,0.354049563,0.437408298,0.416961432,0.377116859,0.318028122,0.391222149,0.411743701,0.342006654,0.435930729,0.313601851,0.289205045,0.321215242,0.120771006,0.337493807,0.170240209,0.327258408,0.269735217,0.340399206
83.404,24.313,0.485149235,0.421502292,0.539954901,0.436568975,0.462265581,0.317199826,0.385532826,0.443733394,0.455751896,0.454393864,0.367408395,0.37598297,0.382975399,0.134188011,0.415904552,0.179584578,0.339427203,0.321518272,0.379638255
83.404,24.322,0.304802299,0.396739691,0.500278354,0.406698376,0.445601851,0.303264499,0.335028768,0.398789316,0.433486551,0.403425157,0.330457211,0.291832298,0.320147604,0.126422137,0.337630659,0.151278093,0.291874975,0.295952916,0.330278099
83.404,24.439,0.46186623,0.26009205,0.41734767,0.303873003,0.327209473,0.192923844,0.228593886,0.272328943,0.274678826,0.305542529,0.232673675,0.257473648,0.280953586,0.141460449,0.313757688,0.111287534,0.207210407,0.211750835,0.257225275
83.404,24.448,0.367929608,0.245399192,0.271120012,0.268844754,0.29354766,0.189800441,0.230883971,0.269290298,0.277151048,0.220414847,0.291159272,0.302516162,0.25780949,0.121764176,0.270875275,0.11238464,0.211904392,0.203287199,0.215512827
83.404,24.457,0.4033553,0.259231836,0.339248925,0.318285823,0.318862706,0.200032905,0.264771312,0.293482661,0.302362889,0.227852389,0.313559473,0.253918618,0.243975386,0.144915268,0.309007049,0.105135985,0.24087204,0.186108366,0.235639408
83.404,24.466,0.366218388,0.267310083,0.336408675,0.28797707,0.303113669,0.216826707,0.250086308,0.321528703,0.274992853,0.242500737,0.346007377,0.315095723,0.283970296,0.155702546,0.293836117,0.117678493,0.233986184,0.222939208,0.265272588
83.404,24.475,0.603601694,0.2547189,0.370219767,0.356527239,0.331215441,0.167812124,0.221940398,0.290414333,0.282385886,0.254078776,0.297352642,0.254141212,0.217873782,0.164628744,0.266662747,0.107805789,0.24683997,0.183510616,0.221569031
83.404,24.484,0.491610557,0.275544256,0.545907378,0.291249841,0.400545985,0.157120258,0.279221535,0.30322057,0.270238459,0.33710745,0.304920942,0.280216515,0.229667604,0.164035663,0.314890683,0.101173565,0.203953594,0.165759668,0.214076564
83.404,24.493,0.252599686,0.195366994,0.406085134,0.188967943,0.30207172,0.162693173,0.229216874,0.257537305,0.19730249,0.216784626,0.294729948,0.218565613,0.221255332,0.138608634,0.255867809,0.099922441,0.192799553,0.141012773,0.184012651
83.404,24.502,0.05368622,0.08995422,0.136708871,0.069874614,0.087637387,0.109384842,0.122823447,0.086864449,0.088345088,0.055607576,0.1262144,0.114892088,0.079323001,0.121905901,0.13016139,0.087891258,0.079272941,0.029237237,0.088731289
83.413,24.088,0.534976959,0.401405066,0.54553324,0.470608026,0.448168039,0.364263594,0.375278741,0.467803806,0.485417992,0.411905348,0.353131384,0.29991129,0.329238772,0.128223598,0.42413041,0.133439943,0.414813071,0.305890828,0.320719123
83.413,24.097,0.422904849,0.349299848,0.567724884,0.439385056,0.443766087,0.373614192,0.38007766,0.398178905,0.381285489,0.433032334,0.371102184,0.30626294,0.321546525,0.136838868,0.435928196,0.135743871,0.348901242,0.291311383,0.284838468
83.413,24.106,0.527693212,0.395081371,0.584364772,0.461556017,0.470936269,0.361389339,0.390987754,0.452761829,0.44469595,0.444616169,0.32111448,0.302767009,0.345418513,0.133440882,0.405196607,0.13375172,0.37304607,0.290764809,0.321900517
83.413,24.115,0.503722489,0.342478275,0.462249964,0.397001654,0.425665557,0.311768949,0.311593443,0.354911745,0.362851828,0.372475564,0.356552005,0.308586359,0.309973449,0.115924582,0.361651123,0.133071363,0.322958976,0.260625422,0.281293422
83.413,24.124,0.471524209,0.278458476,0.464293003,0.337908566,0.348667175,0.269920945,0.309062302,0.327371269,0.315924644,0.373500913,0.317119718,0.317395717,0.285782605,0.120063491,0.323984087,0.123681009,0.287355006,0.247747213,0.267456204
83.413,24.133,0.516823292,0.295945674,0.472188115,0.357535243,0.41965878,0.258877754,0.30352667,0.35342446,0.326449394,0.389530748,0.30032891,0.25974375,0.259920061,0.126261935,0.349321544,0.131095037,0.264215499,0.23521018,0.236354157
83.413,24.142,0.503461957,0.325926453,0.49579519,0.355986774,0.399938285,0.257628113,0.295714378,0.361488909,0.350205809,0.39767614,0.32125771,0.295726031,0.292792618,0.135052562,0.361173898,0.147886381,0.271556437,0.261917084,0.279647708
83.413,24.151,0.610793471,0.318760872,0.578962326,0.398386091,0.415214419,0.265359879,0.370952189,0.366031557,0.352608562,0.44736737,0.351130038,0.300675482,0.304096878,0.144964516,0.339565963,0.142470852,0.24757123,0.255505115,0.266263127
83.413,24.16,0.563203216,0.297977418,0.478832394,0.387181878,0.389846146,0.262850165,0.282875389,0.359362125,0.356229424,0.390651047,0.337845534,0.282372683,0.285232395,0.135452375,0.355022937,0.159696519,0.263324231,0.24801901,0.28176713
83.413,24.169,0.552361131,0.30513224,0.47704047,0.355986774,0.391673803,0.250561476,0.28096807,0.351576686,0.358310074,0.403963625,0.311729372,0.268610984,0.255458742,0.119569406,0.352020025,0.179607421,0.242289126,0.237541184,0.264080822
83.413,24.178,0.591902316,0.310083985,0.513151646,0.355419546,0.388890654,0.276483208,0.292456448,0.34635669,0.327982754,0.402098715,0.292973995,0.253323823,0.269158751,0.115642831,0.338529557,0.170089871,0.258323103,0.253205061,0.281223953
83.413,24.187,0.550006688,0.282474875,0.5083161,0.376782268,0.377685875,0.26606831,0.256199747,0.322686642,0.306199938,0.351461112,0.276902318,0.223267272,0.248557091,0.105229139,0.313949347,0.160293564,0.261912107,0.243142918,0.260737389
83.413,24.196,0.566997468,0.244544446,0.516799212,0.30700013,0.354322821,0.237161785,0.261950403,0.280172735,0.304369539,0.356050104,0.266461015,0.204819247,0.22717157,0.089624651,0.30826351,0.157071739,0.248499528,0.217201516,0.16211085
83.413,24.205,0.495221227,0.232122317,0.413454443,0.290412337,0.2866956,0.231122181,0.228299305,0.275287002,0.284825295,0.359256893,0.290204912,0.288846761,0.262870282,0.091397442,0.278050601,0.158858463,0.260078669,0.20139496,0.107953183
83.413,24.214,0.339104563,0.223249137,0.370499223,0.269737154,0.224721581,0.232136622,0.217950284,0.251876026,0.260475397,0.322077662,0.345044434,0.297002792,0.248695791,0.096240684,0.266314298,0.160925522,0.247669533,0.157988116,0.089188643
83.413,24.223,0.249060616,0.189286008,0.402516633,0.220983192,0.26546976,0.243049741,0.180293411,0.235875219,0.239381462,0.322082371,0.339298576,0.239606485,0.205121562,0.087404579,0.216718763,0.168767795,0.217224866,0.095068432,0.082322933
83.413,24.232,0.156728357,0.203659788,0.305862933,0.255051702,0.217026144,0.243305147,0.206104696,0.2223984,0.22334592,0.365800083,0.304852515,0.253012151,0.217531681,0.066304117,0.225345373,0.164984718,0.255707055,0.087201208,0.080902502
83.413,24.241,0.155031934,0.215917885,0.348306865,0.259267062,0.289032191,0.219307587,0.2376533,0.230190888,0.256366134,0.378037721,0.350387365,0.256100446,0.232335523,0.089528508,0.227992937,0.169488803,0.250465572,0.094085947,0.079633333
83.413,24.25,0.189199522,0.202256843,0.313760012,0.277388692,0.280611604,0.198328152,0.217988491,0.232071862,0.267642707,0.329255939,0.315592229,0.245954394,0.227947339,0.096559122,0.26495257,0.166100904,0.269501358,0.094542004,0.082252972
83.413,24.259,0.245197177,0.195813715,0.356208056,0.207916886,0.296427786,0.254719913,0.228087559,0.255353987,0.248387009,0.295835853,0.332455337,0.27051571,0.25367254,0.128108948,0.252742678,0.169087291,0.248687312,0.096507274,0.078381859
83.413,24.268,0.234156728,0.214165002,0.322401226,0.314095676,0.311513454,0.276457846,0.222066596,0.257434189,0.262415856,0.293348581,0.337499648,0.252452374,0.256529212,0.12404035,0.246631533,0.177550599,0.268304586,0.09049473,0.088928342
83.413,24.277,0.230285317,0.269487113,0.370361775,0.299232513,0.288012892,0.234392762,0.220384747,0.271578163,0.261794269,0.301611155,0.292887181,0.25780803,0.267945468,0.139674038,0.273717731,0.170513645,0.211141989,0.10875801,0.157611772
83.413,24.286,0.311426431,0.245343223,0.307435632,0.302418649,0.293871135,0.193032101,0.19597441,0.294808507,0.285772562,0.33190766,0.208433926,0.23030962,0.214280292,0.095142752,0.212072343,0.167366996,0.29136917,0.106303051,0.200696424
